time,latitude,longitude,pitch,yaw,roll,altitude,heading,gvelocity,vvelocity,fvelocity,xaccel,yaccel,zaccel,aoa,gratio,temperature,distance
2017-04-13T15:18:30Z,51.057205,-114.111052,-176.31,212.06,83.19,1102.25,-87.84,52,-225,230.93,0,-3240,-1605.85,0,-0.23,15.06,1.482313889
2017-04-13T15:18:31Z,51.057205,-114.110843,-151.12,212,82.88,1101.75,-87.88,52.42,1800,1800.76,1.51,7290,5651.4,0,0.03,15.06,1.496875
2017-04-13T15:18:32Z,51.057205,-114.110633,-176.94,211.56,83.38,1102.38,-87.44,52.84,-2250,2250.62,1.51,-14580,1619.49,0,-0.02,15.06,1.511552778
2017-04-13T15:18:33Z,51.057205,-114.110423,-149.75,212.12,83,1102,-88.1,52.84,1350,1351.03,0,12960,-3238.51,0,0.04,15,1.526230556
2017-04-13T15:18:35Z,51.057205,-114.109997,-149.44,212.25,82.69,1102.38,-86.86,107.35,-1350,1354.26,196.24,-9720,11.62,0,-0.08,15,1.55605
2017-04-13T15:18:36Z,51.057205,-114.109782,-149.56,212.5,82.31,1102.38,-86.62,54.09,0,54.09,-191.72,4860,-4680.61,0,0,14.94,1.571075
2017-04-13T15:18:37Z,51.057203,-114.109562,-148,212.62,82.5,1102.19,-87.6,55.36,675,677.27,4.54,2430,2243.42,0,0.08,14.94,1.586452778
2017-04-13T15:18:38Z,51.057203,-114.10934,-176.5,211.81,83.69,1102.25,-86.27,55.77,-225,231.81,1.49,-3240,-1603.65,0,-0.25,14.94,1.601944444
2017-04-13T15:18:39Z,51.057205,-114.109125,-176.38,211.69,84.38,1101.44,-87.56,54.1,2925,2925.5,-6.02,11340,9697.29,0,0.02,14.88,1.616972222
2017-04-13T15:18:40Z,51.057207,-114.108913,-176.81,211.25,84.75,1101.44,-87.56,53.26,0,53.26,-3.02,-10530,-10340.07,0,0,14.88,1.631766667
2017-04-13T15:18:41Z,51.057208,-114.108708,-177,211.38,85.19,1101.31,-87.28,51.58,450,452.95,-6.04,1620,1438.88,0,0.11,14.88,1.646094444
2017-04-13T15:18:43Z,51.05721,-114.10832,-177.19,211.88,85.38,1101.19,-88.52,97.7,450,460.48,166.05,0,27.14,0,0.22,14.81,1.673233333
2017-04-13T15:18:44Z,51.05721,-114.108133,-177.5,211.19,85.62,1100.31,-88.68,46.97,3150,3150.35,-182.66,9720,9683.52,0,0.01,14.81,1.686280556
2017-04-13T15:18:45Z,51.05721,-114.107953,-176.69,211.12,85.44,1100.06,-86.81,45.29,900,901.14,-6.04,-8100,-8097.16,0,0.05,14.81,1.698861111
2017-04-13T15:18:46Z,51.057212,-114.10778,-176.75,210.69,85,1099.94,-88.93,43.62,450,452.11,-6.02,-1620,-1616.51,0,0.1,14.81,1.710977778
2017-04-13T15:18:47Z,51.057213,-114.10761,-176.62,211.56,84.12,1100.25,-87.08,42.77,-1125,1125.81,-3.03,-5670,2425.33,0,-0.04,14.75,1.722858333
2017-04-13T15:18:48Z,51.057215,-114.107437,-176.94,211.44,84.5,1100.44,-89.13,43.61,-675,676.41,3.02,1620,-1617.86,0,-0.06,14.75,1.734972222
2017-04-13T15:18:49Z,51.057215,-114.10726,-176.56,211.12,84.38,1099.94,-87.95,44.45,1800,1800.55,3,8910,4046.91,0,0.02,14.69,1.747319444
2017-04-13T15:18:51Z,51.057215,-114.106918,-176.88,211.69,84.38,1100.25,-86.96,85.96,-1125,1128.28,149.45,-10530,-2420.17,0,-0.08,14.69,1.771197222
2017-04-13T15:18:52Z,51.057213,-114.106748,-177.94,211.44,84.62,1100.25,-87.31,42.77,0,42.77,-155.47,4050,-3907.82,0,0,14.69,1.783077778
2017-04-13T15:18:53Z,51.057212,-114.10658,-177,213,84.38,1099.88,-86.87,42.36,1350,1350.66,-1.51,4860,4708.4,0,0.03,14.62,1.794844444
2017-04-13T15:18:54Z,51.057208,-114.106418,-100.88,213.19,82,1100.31,-91.14,40.7,-1575,1575.53,-5.98,-10530,809.5,0,-0.03,14.62,1.80615
2017-04-13T15:18:55Z,51.057213,-114.106267,-83,205,82.81,1099.81,-91.39,38.21,1800,1800.41,-8.95,12150,809.57,0,0.02,14.62,1.816763889
2017-04-13T15:18:56Z,51.057227,-114.106132,-40.44,195.25,82.25,1099.56,-94.25,34.38,900,900.66,-13.79,-3240,-3239.1,0,0.04,14.62,1.826313889
2017-04-13T15:18:57Z,51.057247,-114.106022,0.81,187.12,82.12,1099.31,-94.14,28.81,900,900.46,-20.06,0,-0.7,0,0.03,14.62,1.834316667
2017-04-13T15:18:59Z,51.057273,-114.105912,1.44,184.88,84.5,1099.88,-93.02,29.66,-2025,2025.22,3.08,-10530,4049.12,0,-0.01,14.56,1.842555556
2017-04-13T15:19:00Z,51.057278,-114.105897,-179.81,186.5,88.31,1099.44,-86.91,4.28,1575,1575.01,-91.37,12960,-1620.76,0,0,14.56,1.843744444
2017-04-13T15:19:01Z,51.05728,-114.10589,-179.06,187.25,85.94,1099.5,-92.43,1.81,-225,225.01,-8.91,-6480,-4859.99,0,-0.01,14.56,1.844247222
2017-04-13T15:19:02Z,51.057282,-114.105885,-178.25,188.19,83.19,1099.25,-87.88,1.37,900,900,-1.59,4050,2429.98,0,0,14.56,1.844627778
2017-04-13T15:19:03Z,51.057282,-114.10588,-162.75,192.94,71.5,1099.94,-88.29,1.28,-2475,2475,-0.32,-12150,5670,0,0,14.5,1.844983333
2017-04-13T15:19:04Z,51.057288,-114.105862,-162.31,192.38,71.5,1100,-88.67,5.34,-225,225.06,14.61,8100,-8099.77,0,-0.02,14.5,1.846466667
2017-04-13T15:19:05Z,51.0573,-114.105818,-160.81,190.69,72.25,1100.06,-88.69,11.86,-225,225.31,23.47,0,0.9,0,-0.05,14.44,1.849761111
2017-04-13T15:19:06Z,51.05732,-114.10575,-163.19,187.75,72.75,1100.31,-89.62,18.97,-900,900.2,25.59,-2430,2429.6,0,-0.02,14.44,1.855030556
2017-04-13T15:19:08Z,51.05738,-114.105565,-159.31,187.81,74.44,1100.38,-89.44,52.38,-225,231.02,120.27,2430,-2409.06,0,-0.23,14.44,1.869580556
2017-04-13T15:19:09Z,51.057418,-114.10546,-159.69,190.06,73.69,1100.5,-94.13,30.55,-450,451.04,-78.57,-810,792.07,0,-0.07,14.38,1.878066667
2017-04-13T15:19:10Z,51.057455,-114.105345,-161.19,191.56,75.31,1100.5,-93.32,32.44,0,32.44,6.81,1620,-1506.93,0,0,14.38,1.887077778
2017-04-13T15:19:11Z,51.057493,-114.105217,-171.69,191.88,76.69,1100.5,-95.49,35.75,0,35.75,11.89,0,11.89,0,0,14.38,1.897008333
2017-04-13T15:19:12Z,51.057532,-114.105072,166.75,192.5,80.19,1100.38,-92.72,39.58,450,451.74,13.78,1620,1497.56,0,0.09,14.38,1.908002778
2017-04-13T15:19:13Z,51.057565,-114.104917,151.62,198.12,80.56,1100.56,-89.59,41.22,-675,676.26,5.91,-4050,808.27,0,-0.06,14.31,1.919452778
2017-04-13T15:19:14Z,51.057587,-114.104758,162.62,205.31,80.62,1100.56,-87.09,40.77,0,40.77,-1.61,2430,-2287.75,0,0,14.31,1.930777778
2017-04-13T15:19:16Z,51.057608,-114.104433,177.62,209.5,84.88,1100.25,-90.97,82.23,1125,1128,149.24,4050,3914.03,0,0.07,14.31,1.953619444
2017-04-13T15:19:17Z,51.05761,-114.10428,2.81,209.44,83.56,1099.94,-93.75,38.58,1125,1125.66,-157.12,0,-8.42,0,0.03,14.31,1.964336111
2017-04-13T15:19:18Z,51.057608,-114.104157,24.62,210.12,79.81,1099.31,-95.04,31.04,2250,2250.21,-27.16,4050,4048.39,0,0.01,14.25,1.972958333
2017-04-13T15:19:19Z,51.057607,-114.104075,-179.31,214.62,89.25,1099.19,-87.09,20.56,450,450.47,-37.73,-6480,-6479.08,0,0.05,14.25,1.978669444
2017-04-13T15:19:20Z,51.057603,-114.104007,-177.81,216,86.06,1098.69,-82.32,17.24,1800,1800.08,-11.92,4860,4858.61,0,0.01,14.25,1.983458333
2017-04-13T15:19:21Z,51.0576,-114.103942,-156.56,220.62,75.81,1099.31,-88.77,16.41,-2250,2250.06,-3.01,-14580,1619.92,0,-0.01,14.25,1.988016667
2017-04-13T15:19:22Z,51.057598,-114.103868,-155,220,73.56,1099.31,-90.45,18.46,0,18.46,7.39,8100,-8033.76,0,0,14.25,1.993144444
2017-04-13T15:19:24Z,51.057597,-114.103652,-156.75,219.38,73.5,1100,-83.87,54.52,-2475,2475.6,129.8,-8910,8845.7,0,-0.02,14.19,2.008288889
2017-04-13T15:19:25Z,51.057597,-114.103508,-156.81,218.88,74.81,1100.06,-85.34,36.06,-225,227.87,-66.43,8100,-8091.82,0,-0.16,14.19,2.018305556
2017-04-13T15:19:26Z,51.057595,-114.103345,-156.62,217.75,77.19,1099.75,-88.8,41.1,1125,1125.75,18.13,4860,3232.36,0,0.04,14.19,2.029722222
2017-04-13T15:19:27Z,51.057597,-114.103167,-156.12,216.5,80.69,1099.81,-86.89,44.87,-225,229.43,13.59,-4860,-3226.75,0,-0.2,14.19,2.042186111
2017-04-13T15:19:28Z,51.057597,-114.102985,-176.75,215.88,83.44,1099.88,-86.43,45.71,-225,229.6,3.01,0,0.59,0,-0.2,14.12,2.054883333
2017-04-13T15:19:29Z,51.057597,-114.102807,-177.56,215,84.62,1099.62,-87.31,44.87,900,901.12,-3.03,4050,2417.48,0,0.05,14.12,2.067347222
2017-04-13T15:19:31Z,51.0576,-114.102463,-177.94,214.62,84.5,1099.25,-87.43,86.39,1350,1352.76,149.48,1620,1625.92,0,0.06,14.12,2.091344444
2017-04-13T15:19:32Z,51.057602,-114.102288,-156.38,215.75,82.25,1100.12,-86.86,44.03,-3150,3150.31,-152.48,-16200,6471.17,0,-0.01,14.06,2.103575
2017-04-13T15:19:33Z,51.057603,-114.102107,-155.75,216.44,81.06,1100.44,-85.91,45.71,-1125,1125.93,6.04,7290,-7287.77,0,-0.04,14.06,2.116272222
2017-04-13T15:19:34Z,51.057605,-114.101917,-157.12,216.44,80.88,1100.06,-87.82,47.81,1350,1350.85,7.55,8910,809.7,0,0.04,14.06,2.129552778
2017-04-13T15:19:35Z,51.057607,-114.101718,-157.69,216.5,81.56,1100.06,-86.46,49.9,0,49.9,7.55,-4860,-4683.39,0,0,14.06,2.143413889
2017-04-13T15:19:36Z,51.057608,-114.101515,-158.56,216.81,81.94,1099.62,-86.59,51.16,1575,1575.83,4.52,5670,5493.33,0,0.03,14,2.157625
2017-04-13T15:19:37Z,51.057602,-114.101312,-153.69,217.06,82.31,1099.44,-86.56,51.23,675,676.94,0.23,-3240,-3236,0,0.08,14,2.171855556
2017-04-13T15:19:39Z,51.057597,-114.100892,-153.81,216.81,82.69,1099.75,-84.79,105.69,-1125,1129.95,196.06,-6480,1630.85,0,-0.09,14,2.201213889
2017-04-13T15:19:40Z,51.057595,-114.10068,-155.75,216.69,83.12,1099.75,-85.86,53.26,0,53.26,-188.75,4050,-3876.1,0,0,14,2.216008333
2017-04-13T15:19:41Z,51.057593,-114.100467,-177,216.94,83.19,1099.56,-85.74,53.68,675,677.13,1.51,2430,2245.94,0,0.08,14,2.230919444
2017-04-13T15:19:42Z,51.057593,-114.10025,-176.75,217,83.25,1099.38,-85.01,54.51,675,677.2,3,0,0.24,0,0.08,13.94,2.246061111
2017-04-13T15:19:43Z,51.057593,-114.100033,-177.25,216.44,84.12,1099.31,-85.94,54.51,225,231.51,0,-1620,-1604.48,0,0.24,13.94,2.261202778
2017-04-13T15:19:44Z,51.057593,-114.099818,-177.5,216.12,84.44,1099.94,-85.27,54.09,-2250,2250.65,-1.51,-8910,7268.91,0,-0.02,13.88,2.276227778
2017-04-13T15:19:45Z,51.057593,-114.099607,-177.81,216.12,83.94,1099.12,-86.14,53.25,2925,2925.48,-3.02,18630,2429.4,0,0.02,13.94,2.291019444
2017-04-13T15:19:46Z,51.057593,-114.099395,-177.5,216.44,84.12,1099.75,-85.43,53.25,-2250,2250.63,0,-18630,-2429.48,0,-0.02,13.88,2.305811111
2017-04-13T15:19:48Z,51.057593,-114.09897,-177.12,216.88,83.81,1099.56,-86.67,106.93,675,683.42,193.22,10530,-5641.97,0,0.16,13.88,2.335513889
2017-04-13T15:19:49Z,51.057593,-114.09876,-177.56,216.44,84.12,1099.19,-86.91,52.83,1350,1351.03,-194.73,2430,2403.42,0,0.04,13.88,2.350188889
2017-04-13T15:19:50Z,51.057593,-114.098547,-177.75,216.88,84.25,1099.19,-85.16,53.67,0,53.67,3.02,-4860,-4670.5,0,0,13.88,2.365097222
2017-04-13T15:19:51Z,51.057593,-114.098335,-177.75,216.94,84.44,1099.19,-85.05,53.25,0,53.25,-1.51,0,-1.51,0,0,13.81,2.379888889
2017-04-13T15:19:52Z,51.057592,-114.098125,-177.88,216.81,84.88,1099.56,-86.31,52.84,-1350,1351.03,-1.5,-4860,4672.01,0,-0.04,13.81,2.394566667
2017-04-13T15:19:53Z,51.05759,-114.097918,-177.19,217.62,84.81,1099.31,-86.26,52,900,901.5,-3.02,8100,-1618.32,0,0.06,13.81,2.409011111
2017-04-13T15:19:55Z,51.057587,-114.097505,-177,217.69,84.38,1099.19,-85.11,104,450,461.86,187.2,-1620,-1582.7,0,0.23,13.81,2.4379
2017-04-13T15:19:56Z,51.057587,-114.097295,-152.44,218,82.94,1099.5,-85.66,52.84,-1125,1126.24,-184.19,-5670,2391.76,0,-0.05,13.75,2.452577778
2017-04-13T15:19:57Z,51.057588,-114.097078,-150.88,218.69,83,1099.56,-85.7,54.52,-225,231.51,6.06,3240,-3221.03,0,-0.24,13.75,2.467722222
2017-04-13T15:19:58Z,51.057587,-114.096858,-177.12,219.06,83.56,1099.56,-85.09,55.36,0,55.36,3.02,810,-634.16,0,0,13.75,2.4831
2017-04-13T15:19:59Z,51.057583,-114.096637,-178.12,219.75,84.69,1099.5,-92.1,55.79,225,231.81,1.55,810,635.25,0,0.25,13.75,2.498597222
2017-04-13T15:20:00Z,51.057578,-114.096417,-178.88,218.94,85.62,1099.31,-87.32,55.39,675,677.27,-1.44,1620,1603.64,0,0.08,13.69,2.513983333
2017-04-13T15:20:01Z,51.057572,-114.096202,-3.81,219.19,86.06,1099,-87.28,54.16,1125,1126.3,-4.42,1620,1616.52,0,0.05,13.69,2.529027778
2017-04-13T15:20:03Z,51.05757,-114.095808,-4.12,216.44,85.75,1098.38,-89.82,98.96,2250,2252.18,161.29,4050,4053.14,0,0.04,13.69,2.556516667
2017-04-13T15:20:04Z,51.057577,-114.095628,0.31,214.25,88.62,1097.94,-88.51,45.37,1575,1575.65,-192.94,-2430,-2435.48,0,0.03,13.69,2.569119444
2017-04-13T15:20:05Z,51.057578,-114.095465,59.88,214.75,82.62,1097.19,-87.14,41.1,2700,2700.31,-15.36,4050,4048.77,0,0.02,13.62,2.580536111
2017-04-13T15:20:06Z,51.057572,-114.095328,55.25,220.25,81.44,1096.62,-87.05,34.49,2025,2025.29,-23.8,-2430,-2430.07,0,0.02,13.62,2.590116667
2017-04-13T15:20:07Z,51.057562,-114.095223,30.69,227.31,80.94,1095.25,-85.31,26.72,4950,4950.07,-27.96,10530,10529.2,0,0.01,13.62,2.597538889
2017-04-13T15:20:08Z,51.057552,-114.095148,1.94,231.62,83.38,1094.56,-84.59,19.29,2475,2475.08,-26.76,-8910,-8909.99,0,0.01,13.62,2.602897222
2017-04-13T15:20:09Z,51.057543,-114.095103,0.56,233.5,85.5,1094.94,-84.01,11.8,-1350,1350.05,-26.97,-13770,-4050.08,0,-0.01,13.56,2.606175
2017-04-13T15:20:11Z,51.057533,-114.095075,-178.31,235.69,87.81,1094.56,-81.18,8.17,1350,1350.02,-13.08,9720,-0.1,0,0.01,13.62,2.608444444
2017-04-13T15:20:12Z,51.057533,-114.095073,-177.81,236.19,86.31,1094.81,-83.12,0,-900,900,-29.4,-8100,-1620.09,0,0,13.56,2.608444444
2017-04-13T15:20:13Z,51.057532,-114.095073,-177.75,236.25,86.12,1095.25,-83.66,0.68,-1575,1575,2.46,-2430,2430,0,0,13.56,2.608633333
2017-04-13T15:20:14Z,51.05753,-114.095072,-177.75,236.25,86.12,1094.94,-80.86,0.84,1125,1125,0.55,9720,-1620,0,0,13.56,2.608866667
2017-04-13T15:20:15Z,51.057528,-114.095072,-177.75,236.25,86.12,1094.94,-82.27,0.68,0,0.68,-0.55,-4050,-4047.54,0,0,13.5,2.609055556
2017-04-13T15:20:16Z,51.057527,-114.09507,-177.75,236.25,86.12,1094.56,-82.09,0.84,1350,1350,0.55,4860,4857.54,0,0,13.56,2.609288889
2017-04-13T15:20:18Z,51.057523,-114.09507,-177.75,236.25,86.12,1094.69,-82.71,1.32,-450,450,1.75,-6480,-3239.99,0,0,13.5,2.609655556
2017-04-13T15:20:19Z,51.057522,-114.09507,-177.75,236.25,86.12,1094.62,-83.22,0.68,225,225,-2.3,2430,-810,0,0,13.5,2.609844444
2017-04-13T15:20:20Z,51.05752,-114.09507,-177.75,236.25,86.12,1094.69,-83.7,0.68,-225,225,0,-1620,0,0,0,13.5,2.610033333
2017-04-13T15:20:21Z,51.057518,-114.09507,-177.75,236.25,86.12,1094.5,-81.73,0.68,675,675,0,3240,1620,0,0,13.5,2.610222222
2017-04-13T15:20:22Z,51.057517,-114.09507,-177.75,236.25,86.12,1095.12,-84.1,0.68,-2250,2250,0,-10530,5670,0,0,13.44,2.610411111
2017-04-13T15:20:23Z,51.057515,-114.09507,-177.75,236.25,86.12,1094.25,-82.09,0.68,3150,3150,0,19440,3240,0,0,13.5,2.6106
2017-04-13T15:20:24Z,51.057513,-114.09507,-177.75,236.25,86.12,1094.81,-83.22,0.59,-2025,2025,-0.33,-18630,-4050,0,0,13.44,2.610763889
2017-04-13T15:20:26Z,51.057512,-114.09507,-177.75,236.25,86.12,1094.81,-80.92,0.59,0,0.59,0,7290,-7287.87,0,0,13.44,2.610927778
2017-04-13T15:20:27Z,51.05751,-114.09507,-177.75,236.25,86.12,1094.5,-81.31,0.68,1125,1125,0.33,4050,4047.87,0,0,13.44,2.611116667
2017-04-13T15:20:28Z,51.057508,-114.09507,-177.75,236.25,86.12,1094.5,-86.77,0.68,0,0.68,0,-4050,-4047.54,0,0,13.38,2.611305556
2017-04-13T15:20:29Z,51.057508,-114.095068,-177.75,236.25,86.12,1094.94,-87.13,0.34,-1575,1575,-1.23,-5670,5667.54,0,0,13.38,2.6114
2017-04-13T15:20:30Z,51.057507,-114.095068,-177.75,236.25,86.12,1094.56,-86.23,0.68,1350,1350,1.23,10530,-810,0,0,13.38,2.611588889
2017-04-13T15:20:31Z,51.057507,-114.095068,-177.75,236.25,86.12,1094.56,-87.12,0,0,0,-2.46,-4860,-4860,0,0,13.38,2.611588889
2017-04-13T15:20:32Z,51.057505,-114.095068,-177.75,236.25,86.12,1094.19,-86.74,0.68,1350,1350,2.46,4860,4860,0,0,13.38,2.611777778
2017-04-13T15:20:34Z,51.057503,-114.095068,-177.56,236.44,85.69,1094.88,-86.07,0.76,-2475,2475,0.29,-13770,4050,0,0,13.31,2.611988889
2017-04-13T15:20:35Z,51.057503,-114.095065,-177.19,236.88,84.5,1095.25,-86.75,0.84,-1350,1350,0.26,4050,-4050,0,0,13.31,2.612222222
2017-04-13T15:20:36Z,51.057502,-114.095058,-177.5,236.56,85.44,1094.38,-87.31,1.81,3150,3150,3.5,16200,6480,0,0,13.31,2.612725
2017-04-13T15:20:37Z,51.0575,-114.095053,-177.69,236.31,86.19,1094.56,-86.75,1.45,-675,675,-1.29,-13770,-8910,0,0,13.31,2.613127778
2017-04-13T15:20:38Z,51.0575,-114.095052,-177.56,236.44,85.81,1094,-86.97,0.48,2025,2025,-3.48,9720,4859.99,0,0,13.31,2.613261111
2017-04-13T15:20:39Z,51.0575,-114.095052,-177.56,236.44,85.81,1094.44,-86.74,0,-1575,1575,-1.74,-12960,-1620,0,0,13.25,2.613261111
2017-04-13T15:20:40Z,51.0575,-114.095052,-177.56,236.44,85.81,1094.31,-86.97,0,450,450,0,7290,-4050,0,0,13.25,2.613261111
2017-04-13T15:20:41Z,51.0575,-114.095052,-177.56,236.44,85.81,1094.56,-86.08,0,-900,900,0,-4860,1620,0,0,13.25,2.613261111
2017-04-13T15:20:43Z,51.0575,-114.095048,-177.56,236.44,85.81,1094.31,-86.75,0.84,900,900,3.01,6480,0,0,0,13.25,2.613494444
2017-04-13T15:20:44Z,51.0575,-114.09505,-177.56,236.44,85.81,1094,-86.37,0.48,1125,1125,-1.27,810,810,0,0,13.25,2.613627778
2017-04-13T15:20:45Z,51.0575,-114.09505,-177.56,236.44,85.81,1094.12,-86.37,0,-450,450,-1.74,-5670,-2430,0,0,13.25,2.613627778
2017-04-13T15:20:46Z,51.0575,-114.095047,-177.56,236.44,85.81,1094.38,-86.53,0.84,-900,900,3.01,-1620,1620,0,0,13.19,2.613861111
2017-04-13T15:20:47Z,51.057502,-114.095045,-177.56,236.44,85.81,1094.31,-86.57,0.84,225,225,0,4050,-2430,0,0,13.19,2.614094444
2017-04-13T15:20:48Z,51.057502,-114.095045,-177.56,236.44,85.81,1094.25,-86.72,0,225,225,-3.01,0,-0.01,0,0,13.19,2.614094444
2017-04-13T15:20:49Z,51.057502,-114.095043,-177.56,236.44,85.81,1094.25,-86.37,0.48,0,0.48,1.74,-810,-808.26,0,0,13.19,2.614227778
2017-04-13T15:20:51Z,51.057502,-114.095042,-177.56,236.44,85.81,1093.88,-86.38,0.48,1350,1350,0,4860,4858.26,0,0,13.19,2.614361111
2017-04-13T15:20:52Z,51.057502,-114.09504,-177.56,236.44,85.81,1094.19,-86.98,0.48,-1125,1125,0,-8910,-810,0,0,13.12,2.614494444
2017-04-13T15:20:53Z,51.057502,-114.095038,-177.56,236.44,85.81,1094.06,-86.75,0.48,450,450,0,5670,-2430,0,0,13.12,2.614627778
2017-04-13T15:20:54Z,51.057502,-114.095038,-177.56,236.44,85.81,1094.25,-86.36,0,-675,675,-1.74,-4050,810,0,0,13.12,2.614627778
2017-04-13T15:20:55Z,51.057502,-114.095037,-177.56,236.44,85.81,1094.31,-86.22,0.48,-225,225,1.74,1620,-1620,0,0,13.12,2.614761111
2017-04-13T15:20:56Z,51.057502,-114.095037,-177.56,236.44,85.81,1094.25,-86.55,0,225,225,-1.74,1620,0,0,0,13.12,2.614761111
2017-04-13T15:20:57Z,51.057502,-114.095035,-177.56,236.44,85.81,1094.06,-86.57,0.48,675,675,1.74,1620,1620,0,0,13.12,2.614894444
2017-04-13T15:20:59Z,51.0575,-114.095033,-177.56,236.44,85.81,1094.44,-85.9,0.84,-1350,1350,1.27,-7290,2430,0,0,13.06,2.615127778
2017-04-13T15:21:00Z,51.0575,-114.095032,-177.56,236.44,85.81,1094.06,-86.75,0.48,1350,1350,-1.27,9720,0,0,0,13.06,2.615261111
2017-04-13T15:21:01Z,51.0575,-114.09503,-177.56,236.44,85.81,1093.94,-86.98,0.48,450,450,0,-3240,-3240,0,0,13.06,2.615394444
2017-04-13T15:21:02Z,51.0575,-114.095028,-177.56,236.44,85.81,1094.38,-85.67,0.48,-1575,1575,0,-7290,4050,0,0,13.06,2.615527778
2017-04-13T15:21:03Z,51.0575,-114.095028,-177.56,236.44,85.81,1094.06,-86.56,0,1125,1125,-1.74,9720,-1620,0,0,13.06,2.615527778
2017-04-13T15:21:04Z,51.0575,-114.095027,-177.56,236.44,85.81,1094.31,-86.38,0.48,-900,900,1.74,-7290,-810,0,0,13.06,2.615661111
2017-04-13T15:21:05Z,51.057498,-114.095025,-177.56,236.44,85.81,1094.25,-83.65,0.76,225,225,1.01,4050,-2430,0,0,13.06,2.615872222
2017-04-13T15:21:07Z,51.057498,-114.09502,-177.56,236.44,85.81,1094.31,-83.58,1.23,-225,225,1.68,-1620,0.01,0,-0.01,13,2.616213889
2017-04-13T15:21:08Z,51.057498,-114.095018,-177.56,236.44,85.81,1094.44,-83.67,0.34,-450,450,-3.21,-810,809.99,0,0,13,2.616308333
2017-04-13T15:21:09Z,51.057498,-114.095017,-177.56,236.44,85.81,1094.31,-83.85,0.34,450,450,0,3240,0,0,0,13,2.616402778
2017-04-13T15:21:10Z,51.057498,-114.095015,-177.56,236.44,85.81,1094.62,-82.97,0.34,-1125,1125,0,-5670,2430,0,0,13,2.616497222
2017-04-13T15:21:11Z,51.057498,-114.095012,-177.56,236.44,85.81,1093.94,-83.98,0.84,2475,2475,1.78,12960,4860,0,0,13,2.616730556
2017-04-13T15:21:12Z,51.057498,-114.09501,-158.69,243.44,69,1095.12,-82.07,0.34,-4275,4275,-1.78,-24300,6480,0,0,12.94,2.616825
2017-04-13T15:21:13Z,51.057493,-114.094995,-155.56,242.94,70.62,1095.31,-83.03,4.27,-675,675.01,14.14,12960,-12959.95,0,-0.01,12.94,2.618011111
2017-04-13T15:21:15Z,51.057472,-114.094863,-131.5,233.44,72.31,1094.62,-81.37,34.24,2475,2475.24,107.91,11340,6480.8,0,0.01,12.94,2.627522222
2017-04-13T15:21:16Z,51.057482,-114.094765,-107.62,208.62,67.19,1094.94,-38.14,25.06,-1125,1125.28,-33.05,-12960,-4859.85,0,-0.02,12.94,2.634483333
2017-04-13T15:21:17Z,51.057518,-114.094682,-110.06,177.31,65.31,1095.12,-25.08,25.59,-675,675.48,1.91,1620,-1619.26,0,-0.04,12.94,2.641591667
2017-04-13T15:21:18Z,51.057582,-114.094642,-136.88,146.62,71,1095.38,-38.14,27.28,-900,900.41,6.06,-810,809.74,0,-0.03,12.94,2.649169444
2017-04-13T15:21:19Z,51.057655,-114.094627,-167.06,133.44,71.31,1095.62,-31.55,29.6,-900,900.49,8.35,0,0.26,0,-0.03,12.94,2.657391667
2017-04-13T15:21:20Z,51.05774,-114.094623,-169.31,132.19,71.31,1095.94,-31.12,34.03,-1125,1125.51,15.98,-810,810.1,0,-0.03,12.88,2.666844444
2017-04-13T15:21:21Z,51.057848,-114.094615,-171.12,130.81,73.19,1096.88,-40.98,43.41,-3375,3375.28,33.76,-8100,8099.15,0,-0.01,12.88,2.678902778
2017-04-13T15:21:23Z,51.05812,-114.094605,-175.5,128.62,76.44,1097.56,-38.7,108.77,-2475,2477.39,235.29,3240,-3232.4,0,-0.04,12.88,2.709116667
2017-04-13T15:21:24Z,51.058265,-114.094607,173.81,126.12,80.56,1097.94,-42.88,58.04,-1350,1351.25,-182.63,4050,-4054.11,0,-0.04,12.88,2.725238889
2017-04-13T15:21:25Z,51.058407,-114.094607,169.94,125.25,82.06,1097.81,-37.2,56.71,450,453.56,-4.81,6480,-3231.68,0,0.13,12.88,2.740991667
2017-04-13T15:21:26Z,51.058547,-114.094613,170.38,124.94,81.62,1098.19,-39.87,56.06,-1350,1351.16,-2.31,-6480,3231.38,0,-0.04,12.88,2.756563889
2017-04-13T15:21:27Z,51.058688,-114.094615,168.56,124.62,81.06,1098.56,-45,56.71,-1350,1351.19,2.32,0,0.1,0,-0.04,12.81,2.772316667
2017-04-13T15:21:28Z,51.058827,-114.09462,170.25,125.38,80.88,1098.75,-84.88,55.39,-675,677.27,-4.76,2430,-2426.12,0,-0.08,12.81,2.787702778
2017-04-13T15:21:30Z,51.05911,-114.094628,169,125.81,80.81,1099.12,-84.41,113.43,-1350,1354.76,208.96,-2430,2438.96,0,-0.08,12.81,2.819211111
2017-04-13T15:21:31Z,51.059253,-114.094635,170.38,126,80.38,1099.25,-83.25,57.4,-450,453.65,-201.72,3240,-3244,0,-0.13,12.81,2.835155556
2017-04-13T15:21:32Z,51.0594,-114.094642,173.12,126.69,79.56,1099.25,-84.97,58.73,0,58.73,4.8,1620,-1421.69,0,0,12.81,2.851469444
2017-04-13T15:21:33Z,51.059547,-114.094642,-175.44,130.06,78.31,1099.81,-87.23,58.71,-2025,2025.85,-0.09,-7290,7081.63,0,-0.03,12.81,2.867777778
